,porosity_orig,porosity_perc,g,tau,volume,length,axis,time,slice
0,0.505,0.505,3.9342997905618544,1.4262032406813088,1000,,0,0.032070678018499166,"(slice(37, 47, None), slice(19, 29, None), slice(272, 282, None))"
1,0.505,0.505,5.27227239642734,1.0642680592363511,1000,,1,0.026362909004092216,"(slice(37, 47, None), slice(19, 29, None), slice(272, 282, None))"
2,0.505,0.505,2.353279534195823,2.38437934362463,1000,,2,0.024140213965438306,"(slice(37, 47, None), slice(19, 29, None), slice(272, 282, None))"
3,0.038,0.0,0.0,inf,1000,,0,0.013639296987093985,"(slice(133, 143, None), slice(13, 23, None), slice(42, 52, None))"
4,0.038,0.0,0.0,inf,1000,,1,0.013527233968488872,"(slice(133, 143, None), slice(13, 23, None), slice(42, 52, None))"
5,0.038,0.0,0.0,inf,1000,,2,0.013963085017167032,"(slice(133, 143, None), slice(13, 23, None), slice(42, 52, None))"
6,0.18,0.0,0.0,inf,1000,,0,0.013957393995951861,"(slice(42, 52, None), slice(196, 206, None), slice(206, 216, None))"
7,0.18,0.0,0.0,inf,1000,,1,0.013961190998088568,"(slice(42, 52, None), slice(196, 206, None), slice(206, 216, None))"
8,0.18,0.18,1.8220584261632984,1.0976596421287064,1000,,2,0.02362743701087311,"(slice(42, 52, None), slice(196, 206, None), slice(206, 216, None))"
9,0.158,0.0,0.0,inf,1000,,0,0.013763214985374361,"(slice(86, 96, None), slice(25, 35, None), slice(203, 213, None))"
10,0.158,0.0,0.0,inf,1000,,1,0.014041249000001699,"(slice(86, 96, None), slice(25, 35, None), slice(203, 213, None))"
11,0.158,0.158,1.401884571771785,1.2522825280377972,1000,,2,0.02156781399389729,"(slice(86, 96, None), slice(25, 35, None), slice(203, 213, None))"
12,0.771,0.771,6.676949142832733,1.2830211049102302,1000,,0,0.02594090101774782,"(slice(212, 222, None), slice(186, 196, None), slice(30, 40, None))"
13,0.771,0.771,7.9426835104633495,1.078560747810398,1000,,1,0.02687316498486325,"(slice(212, 222, None), slice(186, 196, None), slice(30, 40, None))"
