,porosity_orig,porosity_perc,g,tau,volume,length,axis,time,slice
0,0.112,0.0,0.0,inf,1000,,0,0.018770281982142478,"(slice(68, 78, None), slice(57, 67, None), slice(191, 201, None))"
1,0.112,0.102,0.8545603626377002,1.326217998030201,1000,,1,0.023154161986894906,"(slice(68, 78, None), slice(57, 67, None), slice(191, 201, None))"
2,0.112,0.0,0.0,inf,1000,,2,0.0136085560079664,"(slice(68, 78, None), slice(57, 67, None), slice(191, 201, None))"
3,0.09,0.0,0.0,inf,1000,,0,0.013369588006753474,"(slice(161, 171, None), slice(177, 187, None), slice(24, 34, None))"
4,0.09,0.0,0.0,inf,1000,,1,0.015006183995865285,"(slice(161, 171, None), slice(177, 187, None), slice(24, 34, None))"
5,0.09,0.0,0.0,inf,1000,,2,0.018802192993462086,"(slice(161, 171, None), slice(177, 187, None), slice(24, 34, None))"
6,0.099,0.0,0.0,inf,1000,,0,0.015740286034997553,"(slice(267, 277, None), slice(109, 119, None), slice(208, 218, None))"
7,0.099,0.0,0.0,inf,1000,,1,0.013809886993840337,"(slice(267, 277, None), slice(109, 119, None), slice(208, 218, None))"
8,0.099,0.0,0.0,inf,1000,,2,0.014080022985581309,"(slice(267, 277, None), slice(109, 119, None), slice(208, 218, None))"
9,0.068,0.0,0.0,inf,1000,,0,0.01407297101104632,"(slice(109, 119, None), slice(242, 252, None), slice(233, 243, None))"
10,0.068,0.0,0.0,inf,1000,,1,0.014572268992196769,"(slice(109, 119, None), slice(242, 252, None), slice(233, 243, None))"
11,0.068,0.0,0.0,inf,1000,,2,0.014100008003879339,"(slice(109, 119, None), slice(242, 252, None), slice(233, 243, None))"
12,0.274,0.274,0.8381845958520906,3.6321884934541075,1000,,0,0.028524479013867676,"(slice(187, 197, None), slice(228, 238, None), slice(287, 297, None))"
13,0.274,0.274,0.4967708883080126,6.128467903611935,1000,,1,0.026847323053516448,"(slice(187, 197, None), slice(228, 238, None), slice(287, 297, None))"
14,0.274,0.274,0.7188160126085059,4.23535980145529,1000,,2,0.02559793199179694,"(slice(187, 197, None), slice(228, 238, None), slice(287, 297, None))"
15,0.075,0.0,0.0,inf,1000,,0,0.013644165999721736,"(slice(51, 61, None), slice(245, 255, None), slice(41, 51, None))"
16,0.075,0.0,0.0,inf,1000,,1,0.013558348990045488,"(slice(51, 61, None), slice(245, 255, None), slice(41, 51, None))"
17,0.075,0.0,0.0,inf,1000,,2,0.013448424986563623,"(slice(51, 61, None), slice(245, 255, None), slice(41, 51, None))"
