,porosity_orig,porosity_perc,g,tau,volume,length,axis,time,slice
0,0.354,0.0,0.0,inf,1000,,0,0.01711244898615405,"(slice(87, 97, None), slice(265, 275, None), slice(251, 261, None))"
1,0.354,0.354,3.276905012273811,1.200319606030946,1000,,1,0.02776356495451182,"(slice(87, 97, None), slice(265, 275, None), slice(251, 261, None))"
2,0.354,0.354,1.2700487973146415,3.0969938648419433,1000,,2,0.027839137997943908,"(slice(87, 97, None), slice(265, 275, None), slice(251, 261, None))"
3,0.0,0.0,0.0,inf,1000,,0,0.013419786002486944,"(slice(194, 204, None), slice(229, 239, None), slice(14, 24, None))"
4,0.0,0.0,0.0,inf,1000,,1,0.013796298007946461,"(slice(194, 204, None), slice(229, 239, None), slice(14, 24, None))"
5,0.0,0.0,0.0,inf,1000,,2,0.013841398002114147,"(slice(194, 204, None), slice(229, 239, None), slice(14, 24, None))"
6,0.017,0.0,0.0,inf,1000,,0,0.013998171023558825,"(slice(212, 222, None), slice(113, 123, None), slice(214, 224, None))"
7,0.017,0.0,0.0,inf,1000,,1,0.013620990968775004,"(slice(212, 222, None), slice(113, 123, None), slice(214, 224, None))"
8,0.017,0.0,0.0,inf,1000,,2,0.013416212983429432,"(slice(212, 222, None), slice(113, 123, None), slice(214, 224, None))"
9,0.0,0.0,0.0,inf,1000,,0,0.013408454018644989,"(slice(284, 294, None), slice(32, 42, None), slice(143, 153, None))"
10,0.0,0.0,0.0,inf,1000,,1,0.013224818045273423,"(slice(284, 294, None), slice(32, 42, None), slice(143, 153, None))"
11,0.0,0.0,0.0,inf,1000,,2,0.01315681601408869,"(slice(284, 294, None), slice(32, 42, None), slice(143, 153, None))"
12,0.004,0.0,0.0,inf,1000,,0,0.013235160964541137,"(slice(41, 51, None), slice(131, 141, None), slice(222, 232, None))"
13,0.004,0.0,0.0,inf,1000,,1,0.012678535946179181,"(slice(41, 51, None), slice(131, 141, None), slice(222, 232, None))"
14,0.004,0.0,0.0,inf,1000,,2,0.012842331954743713,"(slice(41, 51, None), slice(131, 141, None), slice(222, 232, None))"
15,0.0,0.0,0.0,inf,1000,,0,0.013025627995375544,"(slice(263, 273, None), slice(256, 266, None), slice(110, 120, None))"
16,0.0,0.0,0.0,inf,1000,,1,0.01289914600783959,"(slice(263, 273, None), slice(256, 266, None), slice(110, 120, None))"
17,0.0,0.0,0.0,inf,1000,,2,0.013169032987207174,"(slice(263, 273, None), slice(256, 266, None), slice(110, 120, None))"
18,0.107,0.107,0.4240998680157578,2.8033229400691884,1000,,0,0.01963762700324878,"(slice(48, 58, None), slice(80, 90, None), slice(63, 73, None))"
19,0.107,0.107,0.2687346809719591,4.424024783808766,1000,,1,0.019374341994989663,"(slice(48, 58, None), slice(80, 90, None), slice(63, 73, None))"
20,0.107,0.0,0.0,inf,1000,,2,0.013114520988892764,"(slice(48, 58, None), slice(80, 90, None), slice(63, 73, None))"
21,0.0,0.0,0.0,inf,1000,,0,0.013098457013256848,"(slice(250, 260, None), slice(172, 182, None), slice(218, 228, None))"
22,0.0,0.0,0.0,inf,1000,,1,0.012753683025948703,"(slice(250, 260, None), slice(172, 182, None), slice(218, 228, None))"
23,0.0,0.0,0.0,inf,1000,,2,0.012886409997008741,"(slice(250, 260, None), slice(172, 182, None), slice(218, 228, None))"
24,0.308,0.308,0.5857567371344674,5.842394982879404,1000,,0,0.020915864035487175,"(slice(247, 257, None), slice(212, 222, None), slice(228, 238, None))"
