,porosity_orig,porosity_perc,g,tau,volume,length,axis,time,slice
0,0.025,0.0,0.0,inf,1000,,0,0.01817607705015689,"(slice(252, 262, None), slice(88, 98, None), slice(71, 81, None))"
1,0.025,0.0,0.0,inf,1000,,1,0.014426765032112598,"(slice(252, 262, None), slice(88, 98, None), slice(71, 81, None))"
2,0.025,0.0,0.0,inf,1000,,2,0.01398537599015981,"(slice(252, 262, None), slice(88, 98, None), slice(71, 81, None))"
3,0.053,0.0,0.0,inf,1000,,0,0.013149455073289573,"(slice(130, 140, None), slice(130, 140, None), slice(287, 297, None))"
4,0.053,0.0,0.0,inf,1000,,1,0.012560920091345906,"(slice(130, 140, None), slice(130, 140, None), slice(287, 297, None))"
5,0.053,0.045,0.30487492528252724,1.640016802092368,1000,,2,0.019552971003577113,"(slice(130, 140, None), slice(130, 140, None), slice(287, 297, None))"
6,0.081,0.0,0.0,inf,1000,,0,0.012690096977166831,"(slice(245, 255, None), slice(88, 98, None), slice(133, 143, None))"
7,0.081,0.08,0.5722570486354736,1.5533035215702673,1000,,1,0.01992928795516491,"(slice(245, 255, None), slice(88, 98, None), slice(133, 143, None))"
8,0.081,0.0,0.0,inf,1000,,2,0.013380315969698131,"(slice(245, 255, None), slice(88, 98, None), slice(133, 143, None))"
9,0.038,0.0,0.0,inf,1000,,0,0.013300891034305096,"(slice(273, 283, None), slice(59, 69, None), slice(249, 259, None))"
10,0.038,0.0,0.0,inf,1000,,1,0.013307253015227616,"(slice(273, 283, None), slice(59, 69, None), slice(249, 259, None))"
11,0.038,0.0,0.0,inf,1000,,2,0.013012601993978024,"(slice(273, 283, None), slice(59, 69, None), slice(249, 259, None))"
12,0.01,0.0,0.0,inf,1000,,0,0.013018663972616196,"(slice(76, 86, None), slice(132, 142, None), slice(48, 58, None))"
13,0.01,0.0,0.0,inf,1000,,1,0.012852948042564094,"(slice(76, 86, None), slice(132, 142, None), slice(48, 58, None))"
14,0.01,0.0,0.0,inf,1000,,2,0.013158174930140376,"(slice(76, 86, None), slice(132, 142, None), slice(48, 58, None))"
15,0.503,0.503,3.7185056006169637,1.502993269113699,1000,,0,0.022118048975244164,"(slice(114, 124, None), slice(76, 86, None), slice(16, 26, None))"
16,0.503,0.503,1.4556828165738973,3.8393589765955514,1000,,1,0.021828942000865936,"(slice(114, 124, None), slice(76, 86, None), slice(16, 26, None))"
17,0.503,0.503,3.83032180604313,1.4591173201351522,1000,,2,0.02206937607843429,"(slice(114, 124, None), slice(76, 86, None), slice(16, 26, None))"
18,0.506,0.506,1.2542294859377865,4.482610467428527,1000,,0,0.022227904992178082,"(slice(56, 66, None), slice(59, 69, None), slice(171, 181, None))"
19,0.506,0.506,3.943576047332797,1.4256659830421587,1000,,1,0.022395086009055376,"(slice(56, 66, None), slice(59, 69, None), slice(171, 181, None))"
20,0.506,0.506,4.116344182388639,1.3658289912384707,1000,,2,0.021869341959245503,"(slice(56, 66, None), slice(59, 69, None), slice(171, 181, None))"
