,porosity_orig,porosity_perc,g,tau,volume,length,axis,time,slice
0,0.044,0.0,0.0,inf,1000,,0,0.01849423092789948,"(slice(97, 107, None), slice(257, 267, None), slice(41, 51, None))"
1,0.044,0.0,0.0,inf,1000,,1,0.016173309995792806,"(slice(97, 107, None), slice(257, 267, None), slice(41, 51, None))"
2,0.044,0.0,0.0,inf,1000,,2,0.013730313978157938,"(slice(97, 107, None), slice(257, 267, None), slice(41, 51, None))"
3,0.0,0.0,0.0,inf,1000,,0,0.012693076045252383,"(slice(206, 216, None), slice(193, 203, None), slice(164, 174, None))"
4,0.0,0.0,0.0,inf,1000,,1,0.013239452964626253,"(slice(206, 216, None), slice(193, 203, None), slice(164, 174, None))"
5,0.0,0.0,0.0,inf,1000,,2,0.012957324041053653,"(slice(206, 216, None), slice(193, 203, None), slice(164, 174, None))"
6,0.0,0.0,0.0,inf,1000,,0,0.012584169046021998,"(slice(152, 162, None), slice(280, 290, None), slice(150, 160, None))"
7,0.0,0.0,0.0,inf,1000,,1,0.013201850932091475,"(slice(152, 162, None), slice(280, 290, None), slice(150, 160, None))"
8,0.0,0.0,0.0,inf,1000,,2,0.012750714085996151,"(slice(152, 162, None), slice(280, 290, None), slice(150, 160, None))"
9,0.262,0.0,0.0,inf,1000,,0,0.012948635034263134,"(slice(286, 296, None), slice(0, 10, None), slice(96, 106, None))"
10,0.262,0.0,0.0,inf,1000,,1,0.013267110101878643,"(slice(286, 296, None), slice(0, 10, None), slice(96, 106, None))"
11,0.262,0.0,0.0,inf,1000,,2,0.013094237074255943,"(slice(286, 296, None), slice(0, 10, None), slice(96, 106, None))"
12,0.0,0.0,0.0,inf,1000,,0,0.012805009027943015,"(slice(84, 94, None), slice(170, 180, None), slice(107, 117, None))"
13,0.0,0.0,0.0,inf,1000,,1,0.01299734995700419,"(slice(84, 94, None), slice(170, 180, None), slice(107, 117, None))"
14,0.0,0.0,0.0,inf,1000,,2,0.012932732934132218,"(slice(84, 94, None), slice(170, 180, None), slice(107, 117, None))"
15,0.0,0.0,0.0,inf,1000,,0,0.013000017032027245,"(slice(37, 47, None), slice(20, 30, None), slice(80, 90, None))"
16,0.0,0.0,0.0,inf,1000,,1,0.012966323061846197,"(slice(37, 47, None), slice(20, 30, None), slice(80, 90, None))"
17,0.0,0.0,0.0,inf,1000,,2,0.012652129982598126,"(slice(37, 47, None), slice(20, 30, None), slice(80, 90, None))"
18,0.0,0.0,0.0,inf,1000,,0,0.012698504026047885,"(slice(44, 54, None), slice(8, 18, None), slice(51, 61, None))"
19,0.0,0.0,0.0,inf,1000,,1,0.012790951994247735,"(slice(44, 54, None), slice(8, 18, None), slice(51, 61, None))"
20,0.0,0.0,0.0,inf,1000,,2,0.012853155029006302,"(slice(44, 54, None), slice(8, 18, None), slice(51, 61, None))"
21,0.0,0.0,0.0,inf,1000,,0,0.012754423078149557,"(slice(21, 31, None), slice(17, 27, None), slice(179, 189, None))"
22,0.0,0.0,0.0,inf,1000,,1,0.012930343043990433,"(slice(21, 31, None), slice(17, 27, None), slice(179, 189, None))"
23,0.0,0.0,0.0,inf,1000,,2,0.012887569959275424,"(slice(21, 31, None), slice(17, 27, None), slice(179, 189, None))"
24,0.352,0.0,0.0,inf,1000,,0,0.01286872907076031,"(slice(263, 273, None), slice(52, 62, None), slice(12, 22, None))"
25,0.352,0.352,3.724137800950088,1.0502057980006334,1000,,1,0.022583629935979843,"(slice(263, 273, None), slice(52, 62, None), slice(12, 22, None))"
26,0.352,0.352,2.9258119135959544,1.3367609493066077,1000,,2,0.020801097038201988,"(slice(263, 273, None), slice(52, 62, None), slice(12, 22, None))"
27,0.985,0.985,10.843507160455507,1.0093085458879059,1000,,0,0.02554223407059908,"(slice(250, 260, None), slice(0, 10, None), slice(72, 82, None))"
28,0.985,0.985,10.752508421903903,1.0178503484963146,1000,,1,0.02467535901814699,"(slice(250, 260, None), slice(0, 10, None), slice(72, 82, None))"
29,0.985,0.985,10.835047289065047,1.0100966015616566,1000,,2,0.02510545600671321,"(slice(250, 260, None), slice(0, 10, None), slice(72, 82, None))"
30,0.438,0.0,0.0,inf,1000,,0,0.012961452011950314,"(slice(52, 62, None), slice(114, 124, None), slice(275, 285, None))"
31,0.438,0.438,4.344954850129861,1.120073012155975,1000,,1,0.021524718031287193,"(slice(52, 62, None), slice(114, 124, None), slice(275, 285, None))"
32,0.438,0.438,3.588971865753028,1.3560058001863318,1000,,2,0.021025842987000942,"(slice(52, 62, None), slice(114, 124, None), slice(275, 285, None))"
33,1.0,1.0,11.111287696696277,0.999984107549909,1000,,0,0.023636171012185514,"(slice(151, 161, None), slice(26, 36, None), slice(275, 285, None))"
34,1.0,1.0,11.111255617324824,0.9999869946099081,1000,,1,0.024800603976473212,"(slice(151, 161, None), slice(26, 36, None), slice(275, 285, None))"
35,1.0,1.0,11.111294128359106,0.9999835287189881,1000,,2,0.025043842964805663,"(slice(151, 161, None), slice(26, 36, None), slice(275, 285, None))"
36,0.589,0.589,4.1750014588588655,1.5675310557216449,1000,,0,0.022746581002138555,"(slice(127, 137, None), slice(98, 108, None), slice(51, 61, None))"
37,0.589,0.589,6.211290373883579,1.0536368532956804,1000,,1,0.023051604046486318,"(slice(127, 137, None), slice(98, 108, None), slice(51, 61, None))"
38,0.589,0.589,4.09476766382068,1.5982456104330125,1000,,2,0.022615790949203074,"(slice(127, 137, None), slice(98, 108, None), slice(51, 61, None))"
39,0.0,0.0,0.0,inf,1000,,0,0.012639402993954718,"(slice(93, 103, None), slice(3, 13, None), slice(140, 150, None))"
40,0.0,0.0,0.0,inf,1000,,1,0.012582505005411804,"(slice(93, 103, None), slice(3, 13, None), slice(140, 150, None))"
41,0.0,0.0,0.0,inf,1000,,2,0.012683273060247302,"(slice(93, 103, None), slice(3, 13, None), slice(140, 150, None))"
42,0.017,0.0,0.0,inf,1000,,0,0.012630229932256043,"(slice(85, 95, None), slice(23, 33, None), slice(87, 97, None))"
43,0.017,0.0,0.0,inf,1000,,1,0.012718087993562222,"(slice(85, 95, None), slice(23, 33, None), slice(87, 97, None))"
44,0.017,0.0,0.0,inf,1000,,2,0.012683830107562244,"(slice(85, 95, None), slice(23, 33, None), slice(87, 97, None))"
45,0.853,0.853,8.2714201738295,1.1458464905174512,1000,,0,0.023435389972291887,"(slice(49, 59, None), slice(96, 106, None), slice(9, 19, None))"
46,0.853,0.853,8.53723148087455,1.1101699419782958,1000,,1,0.02447939501143992,"(slice(49, 59, None), slice(96, 106, None), slice(9, 19, None))"
47,0.853,0.853,8.073437935051123,1.1739457036796757,1000,,2,0.023968191002495587,"(slice(49, 59, None), slice(96, 106, None), slice(9, 19, None))"
48,0.018,0.0,0.0,inf,1000,,0,0.01262570300605148,"(slice(72, 82, None), slice(252, 262, None), slice(118, 128, None))"
49,0.018,0.0,0.0,inf,1000,,1,0.012801197008229792,"(slice(72, 82, None), slice(252, 262, None), slice(118, 128, None))"
50,0.018,0.0,0.0,inf,1000,,2,0.012691440060734749,"(slice(72, 82, None), slice(252, 262, None), slice(118, 128, None))"
51,0.0,0.0,0.0,inf,1000,,0,0.01445001398678869,"(slice(254, 264, None), slice(175, 185, None), slice(9, 19, None))"
52,0.0,0.0,0.0,inf,1000,,1,0.015175902983173728,"(slice(254, 264, None), slice(175, 185, None), slice(9, 19, None))"
53,0.0,0.0,0.0,inf,1000,,2,0.014392763958312571,"(slice(254, 264, None), slice(175, 185, None), slice(9, 19, None))"
54,0.0,0.0,0.0,inf,1000,,0,0.013343118014745414,"(slice(149, 159, None), slice(231, 241, None), slice(63, 73, None))"
55,0.0,0.0,0.0,inf,1000,,1,0.013573109055869281,"(slice(149, 159, None), slice(231, 241, None), slice(63, 73, None))"
56,0.0,0.0,0.0,inf,1000,,2,0.0133233149535954,"(slice(149, 159, None), slice(231, 241, None), slice(63, 73, None))"
57,0.0,0.0,0.0,inf,1000,,0,0.013308628927916288,"(slice(9, 19, None), slice(32, 42, None), slice(113, 123, None))"
58,0.0,0.0,0.0,inf,1000,,1,0.01352830498944968,"(slice(9, 19, None), slice(32, 42, None), slice(113, 123, None))"
59,0.0,0.0,0.0,inf,1000,,2,0.01327376696281135,"(slice(9, 19, None), slice(32, 42, None), slice(113, 123, None))"
60,0.08,0.0,0.0,inf,1000,,0,0.013271998963318765,"(slice(257, 267, None), slice(287, 297, None), slice(282, 292, None))"
61,0.08,0.0,0.0,inf,1000,,1,0.013260618085041642,"(slice(257, 267, None), slice(287, 297, None), slice(282, 292, None))"
62,0.08,0.0,0.0,inf,1000,,2,0.013264508917927742,"(slice(257, 267, None), slice(287, 297, None), slice(282, 292, None))"
63,0.317,0.317,3.168160191915349,1.1117563534856554,1000,,0,0.02218309696763754,"(slice(177, 187, None), slice(102, 112, None), slice(156, 166, None))"
64,0.317,0.0,0.0,inf,1000,,1,0.013147867051884532,"(slice(177, 187, None), slice(102, 112, None), slice(156, 166, None))"
65,0.317,0.0,0.0,inf,1000,,2,0.012856606976129115,"(slice(177, 187, None), slice(102, 112, None), slice(156, 166, None))"
66,0.0,0.0,0.0,inf,1000,,0,0.012491683010011911,"(slice(103, 113, None), slice(212, 222, None), slice(24, 34, None))"
67,0.0,0.0,0.0,inf,1000,,1,0.012592472950927913,"(slice(103, 113, None), slice(212, 222, None), slice(24, 34, None))"
68,0.0,0.0,0.0,inf,1000,,2,0.012507093022577465,"(slice(103, 113, None), slice(212, 222, None), slice(24, 34, None))"
69,0.436,0.0,0.0,inf,1000,,0,0.012598811998032033,"(slice(279, 289, None), slice(202, 212, None), slice(239, 249, None))"
70,0.436,0.436,3.9042619306147612,1.2408092824042785,1000,,1,0.02151144004892558,"(slice(279, 289, None), slice(202, 212, None), slice(239, 249, None))"
71,0.436,0.436,3.495048117486059,1.3860880541836398,1000,,2,0.021517390036024153,"(slice(279, 289, None), slice(202, 212, None), slice(239, 249, None))"
72,0.0,0.0,0.0,inf,1000,,0,0.013133877073414624,"(slice(162, 172, None), slice(180, 190, None), slice(225, 235, None))"
73,0.0,0.0,0.0,inf,1000,,1,0.012687077978625894,"(slice(162, 172, None), slice(180, 190, None), slice(225, 235, None))"
