,porosity_orig,porosity_perc,g,tau,volume,length,axis,time,slice
0,0.275,0.275,1.3992688591152374,2.1836800952517406,1000,,0,0.035748230991885066,"(slice(121, 131, None), slice(272, 282, None), slice(163, 173, None))"
1,0.275,0.0,0.0,inf,1000,,1,0.012785893981344998,"(slice(121, 131, None), slice(272, 282, None), slice(163, 173, None))"
2,0.275,0.275,2.2238811130050715,1.3739743269938853,1000,,2,0.021243594004772604,"(slice(121, 131, None), slice(272, 282, None), slice(163, 173, None))"
3,0.776,0.776,7.966732075617749,1.08227842236726,1000,,0,0.024063136079348624,"(slice(87, 97, None), slice(42, 52, None), slice(133, 143, None))"
4,0.776,0.776,8.052053332821869,1.070810371694413,1000,,1,0.022954815067350864,"(slice(87, 97, None), slice(42, 52, None), slice(133, 143, None))"
5,0.776,0.776,0.9066311100225715,9.510176881099486,1000,,2,0.02338003204204142,"(slice(87, 97, None), slice(42, 52, None), slice(133, 143, None))"
6,0.063,0.062,0.19581794151674112,3.518006999527127,1000,,0,0.01895142998546362,"(slice(179, 189, None), slice(104, 114, None), slice(123, 133, None))"
7,0.063,0.0,0.0,inf,1000,,1,0.012919915956445038,"(slice(179, 189, None), slice(104, 114, None), slice(123, 133, None))"
8,0.063,0.0,0.0,inf,1000,,2,0.012892141938209534,"(slice(179, 189, None), slice(104, 114, None), slice(123, 133, None))"
9,0.0,0.0,0.0,inf,1000,,0,0.012922663940116763,"(slice(8, 18, None), slice(105, 115, None), slice(284, 294, None))"
10,0.0,0.0,0.0,inf,1000,,1,0.012619329965673387,"(slice(8, 18, None), slice(105, 115, None), slice(284, 294, None))"
11,0.0,0.0,0.0,inf,1000,,2,0.012565618962980807,"(slice(8, 18, None), slice(105, 115, None), slice(284, 294, None))"
12,0.055,0.0,0.0,inf,1000,,0,0.012709964998066425,"(slice(273, 283, None), slice(9, 19, None), slice(57, 67, None))"
13,0.055,0.0,0.0,inf,1000,,1,0.01271120400633663,"(slice(273, 283, None), slice(9, 19, None), slice(57, 67, None))"
14,0.055,0.036,0.16708673064989066,2.3939662859174016,1000,,2,0.018452440039254725,"(slice(273, 283, None), slice(9, 19, None), slice(57, 67, None))"
15,0.215,0.215,1.5688371634196976,1.5227130925950725,1000,,0,0.024647047044709325,"(slice(59, 69, None), slice(111, 121, None), slice(66, 76, None))"
16,0.215,0.0,0.0,inf,1000,,1,0.01450091996230185,"(slice(59, 69, None), slice(111, 121, None), slice(66, 76, None))"
17,0.215,0.215,0.5933902264662431,4.0258312023694725,1000,,2,0.022121667047031224,"(slice(59, 69, None), slice(111, 121, None), slice(66, 76, None))"
18,0.0,0.0,0.0,inf,1000,,0,0.01332723698578775,"(slice(254, 264, None), slice(143, 153, None), slice(9, 19, None))"
19,0.0,0.0,0.0,inf,1000,,1,0.013565627043135464,"(slice(254, 264, None), slice(143, 153, None), slice(9, 19, None))"
20,0.0,0.0,0.0,inf,1000,,2,0.01320524699985981,"(slice(254, 264, None), slice(143, 153, None), slice(9, 19, None))"
21,0.701,0.0,0.0,inf,1000,,0,0.013294233940541744,"(slice(95, 105, None), slice(99, 109, None), slice(213, 223, None))"
22,0.701,0.701,7.26882873900895,1.0715466230603259,1000,,1,0.02408418001141399,"(slice(95, 105, None), slice(99, 109, None), slice(213, 223, None))"
23,0.701,0.701,7.292664283373204,1.0680443506287605,1000,,2,0.02387791604269296,"(slice(95, 105, None), slice(99, 109, None), slice(213, 223, None))"
24,0.082,0.0,0.0,inf,1000,,0,0.013152523082681,"(slice(238, 248, None), slice(214, 224, None), slice(212, 222, None))"
25,0.082,0.0,0.0,inf,1000,,1,0.013245841022580862,"(slice(238, 248, None), slice(214, 224, None), slice(212, 222, None))"
26,0.082,0.0,0.0,inf,1000,,2,0.013018227997235954,"(slice(238, 248, None), slice(214, 224, None), slice(212, 222, None))"
27,0.0,0.0,0.0,inf,1000,,0,0.01299391407519579,"(slice(120, 130, None), slice(223, 233, None), slice(20, 30, None))"
28,0.0,0.0,0.0,inf,1000,,1,0.013024181011132896,"(slice(120, 130, None), slice(223, 233, None), slice(20, 30, None))"
29,0.0,0.0,0.0,inf,1000,,2,0.0130696160485968,"(slice(120, 130, None), slice(223, 233, None), slice(20, 30, None))"
30,0.003,0.0,0.0,inf,1000,,0,0.012958781910128891,"(slice(6, 16, None), slice(116, 126, None), slice(130, 140, None))"
31,0.003,0.0,0.0,inf,1000,,1,0.012717730016447604,"(slice(6, 16, None), slice(116, 126, None), slice(130, 140, None))"
32,0.003,0.0,0.0,inf,1000,,2,0.01261319499462843,"(slice(6, 16, None), slice(116, 126, None), slice(130, 140, None))"
33,0.052,0.0,0.0,inf,1000,,0,0.01293784601148218,"(slice(61, 71, None), slice(137, 147, None), slice(266, 276, None))"
34,0.052,0.0,0.0,inf,1000,,1,0.012612642021849751,"(slice(61, 71, None), slice(137, 147, None), slice(266, 276, None))"
35,0.052,0.0,0.0,inf,1000,,2,0.01323882699944079,"(slice(61, 71, None), slice(137, 147, None), slice(266, 276, None))"
36,0.039,0.0,0.0,inf,1000,,0,0.01315595000050962,"(slice(243, 253, None), slice(34, 44, None), slice(269, 279, None))"
37,0.039,0.0,0.0,inf,1000,,1,0.01306158397346735,"(slice(243, 253, None), slice(34, 44, None), slice(269, 279, None))"
38,0.039,0.0,0.0,inf,1000,,2,0.012712126947008073,"(slice(243, 253, None), slice(34, 44, None), slice(269, 279, None))"
39,0.772,0.772,7.96142182068198,1.0774178244763573,1000,,0,0.02401468891184777,"(slice(98, 108, None), slice(195, 205, None), slice(213, 223, None))"
40,0.772,0.772,6.392475240212144,1.3418554558989753,1000,,1,0.02534837299026549,"(slice(98, 108, None), slice(195, 205, None), slice(213, 223, None))"
41,0.772,0.772,7.303339219914617,1.1745008029187585,1000,,2,0.024456018931232393,"(slice(98, 108, None), slice(195, 205, None), slice(213, 223, None))"
42,0.136,0.0,0.0,inf,1000,,0,0.012601641938090324,"(slice(97, 107, None), slice(63, 73, None), slice(251, 261, None))"
43,0.136,0.136,0.4556261604706911,3.3165591491718485,1000,,1,0.019729395979084074,"(slice(97, 107, None), slice(63, 73, None), slice(251, 261, None))"
44,0.136,0.0,0.0,inf,1000,,2,0.012772885034792125,"(slice(97, 107, None), slice(63, 73, None), slice(251, 261, None))"
45,0.56,0.0,0.0,inf,1000,,0,0.012588192010298371,"(slice(131, 141, None), slice(33, 43, None), slice(286, 296, None))"
46,0.56,0.56,6.053350961307379,1.027897153493042,1000,,1,0.022130456985905766,"(slice(131, 141, None), slice(33, 43, None), slice(286, 296, None))"
47,0.56,0.56,5.980167927881297,1.0404761701109426,1000,,2,0.022170400014147162,"(slice(131, 141, None), slice(33, 43, None), slice(286, 296, None))"
48,0.0,0.0,0.0,inf,1000,,0,0.012539400020614266,"(slice(173, 183, None), slice(223, 233, None), slice(141, 151, None))"
49,0.0,0.0,0.0,inf,1000,,1,0.012519919080659747,"(slice(173, 183, None), slice(223, 233, None), slice(141, 151, None))"
50,0.0,0.0,0.0,inf,1000,,2,0.012520567048341036,"(slice(173, 183, None), slice(223, 233, None), slice(141, 151, None))"
51,0.015,0.0,0.0,inf,1000,,0,0.012671591946855187,"(slice(250, 260, None), slice(15, 25, None), slice(3, 13, None))"
52,0.015,0.0,0.0,inf,1000,,1,0.01279953308403492,"(slice(250, 260, None), slice(15, 25, None), slice(3, 13, None))"
53,0.015,0.0,0.0,inf,1000,,2,0.01266361796297133,"(slice(250, 260, None), slice(15, 25, None), slice(3, 13, None))"
54,0.088,0.0,0.0,inf,1000,,0,0.01278553600423038,"(slice(170, 180, None), slice(196, 206, None), slice(260, 270, None))"
55,0.088,0.0,0.0,inf,1000,,1,0.012661167071200907,"(slice(170, 180, None), slice(196, 206, None), slice(260, 270, None))"
56,0.088,0.0,0.0,inf,1000,,2,0.01260688598267734,"(slice(170, 180, None), slice(196, 206, None), slice(260, 270, None))"
57,0.0,0.0,0.0,inf,1000,,0,0.012494324939325452,"(slice(234, 244, None), slice(202, 212, None), slice(221, 231, None))"
58,0.0,0.0,0.0,inf,1000,,1,0.012506508035585284,"(slice(234, 244, None), slice(202, 212, None), slice(221, 231, None))"
59,0.0,0.0,0.0,inf,1000,,2,0.012620056979358196,"(slice(234, 244, None), slice(202, 212, None), slice(221, 231, None))"
60,0.0,0.0,0.0,inf,1000,,0,0.012602517032064497,"(slice(50, 60, None), slice(261, 271, None), slice(47, 57, None))"
