,porosity_orig,porosity_perc,g,tau,volume,length,axis,time,slice
0,0.133,0.0,0.0,inf,1000,,0,0.01864021096844226,"(slice(37, 47, None), slice(8, 18, None), slice(150, 160, None))"
1,0.133,0.0,0.0,inf,1000,,1,0.015485735959373415,"(slice(37, 47, None), slice(8, 18, None), slice(150, 160, None))"
2,0.133,0.0,0.0,inf,1000,,2,0.014621209003962576,"(slice(37, 47, None), slice(8, 18, None), slice(150, 160, None))"
3,0.379,0.0,0.0,inf,1000,,0,0.01354928594082594,"(slice(66, 76, None), slice(108, 118, None), slice(174, 184, None))"
4,0.379,0.374,2.3706044057324083,1.7529519246260234,1000,,1,0.02286219608504325,"(slice(66, 76, None), slice(108, 118, None), slice(174, 184, None))"
5,0.379,0.374,2.9236809751708,1.4213437070755606,1000,,2,0.022274724091403186,"(slice(66, 76, None), slice(108, 118, None), slice(174, 184, None))"
6,0.074,0.0,0.0,inf,1000,,0,0.013807747047394514,"(slice(278, 288, None), slice(91, 101, None), slice(229, 239, None))"
7,0.074,0.0,0.0,inf,1000,,1,0.014272568980231881,"(slice(278, 288, None), slice(91, 101, None), slice(229, 239, None))"
8,0.074,0.074,0.4512552920373213,1.8220777389890863,1000,,2,0.02054814901202917,"(slice(278, 288, None), slice(91, 101, None), slice(229, 239, None))"
9,0.007,0.0,0.0,inf,1000,,0,0.01356489397585392,"(slice(45, 55, None), slice(194, 204, None), slice(147, 157, None))"
10,0.007,0.0,0.0,inf,1000,,1,0.013098625931888819,"(slice(45, 55, None), slice(194, 204, None), slice(147, 157, None))"
11,0.007,0.0,0.0,inf,1000,,2,0.013878302997909486,"(slice(45, 55, None), slice(194, 204, None), slice(147, 157, None))"
12,0.092,0.0,0.0,inf,1000,,0,0.013315191026777029,"(slice(83, 93, None), slice(173, 183, None), slice(281, 291, None))"
13,0.092,0.0,0.0,inf,1000,,1,0.013334574992768466,"(slice(83, 93, None), slice(173, 183, None), slice(281, 291, None))"
14,0.092,0.0,0.0,inf,1000,,2,0.013522451976314187,"(slice(83, 93, None), slice(173, 183, None), slice(281, 291, None))"
15,0.003,0.0,0.0,inf,1000,,0,0.01351668604183942,"(slice(14, 24, None), slice(28, 38, None), slice(260, 270, None))"
16,0.003,0.0,0.0,inf,1000,,1,0.013384902966208756,"(slice(14, 24, None), slice(28, 38, None), slice(260, 270, None))"
17,0.003,0.0,0.0,inf,1000,,2,0.013083341997116804,"(slice(14, 24, None), slice(28, 38, None), slice(260, 270, None))"
18,0.114,0.0,0.0,inf,1000,,0,0.013031164999119937,"(slice(68, 78, None), slice(36, 46, None), slice(133, 143, None))"
19,0.114,0.0,0.0,inf,1000,,1,0.013176735956221819,"(slice(68, 78, None), slice(36, 46, None), slice(133, 143, None))"
20,0.114,0.114,0.5908313522531711,2.143871786485529,1000,,2,0.020004119956865907,"(slice(68, 78, None), slice(36, 46, None), slice(133, 143, None))"
21,0.026,0.0,0.0,inf,1000,,0,0.013240720028989017,"(slice(113, 123, None), slice(199, 209, None), slice(279, 289, None))"
22,0.026,0.0,0.0,inf,1000,,1,0.013280505081638694,"(slice(113, 123, None), slice(199, 209, None), slice(279, 289, None))"
23,0.026,0.0,0.0,inf,1000,,2,0.013156278058886528,"(slice(113, 123, None), slice(199, 209, None), slice(279, 289, None))"
24,0.045,0.0,0.0,inf,1000,,0,0.013430723920464516,"(slice(267, 277, None), slice(95, 105, None), slice(278, 288, None))"
25,0.045,0.0,0.0,inf,1000,,1,0.013571452000178397,"(slice(267, 277, None), slice(95, 105, None), slice(278, 288, None))"
26,0.045,0.0,0.0,inf,1000,,2,0.013661346980370581,"(slice(267, 277, None), slice(95, 105, None), slice(278, 288, None))"
