,porosity_orig,porosity_perc,g,tau,volume,length,axis,time,slice
0,0.023,0.0,0.0,inf,1000,,0,0.016005679965019226,"(slice(128, 138, None), slice(19, 29, None), slice(30, 40, None))"
1,0.023,0.0,0.0,inf,1000,,1,0.013783785980194807,"(slice(128, 138, None), slice(19, 29, None), slice(30, 40, None))"
2,0.023,0.0,0.0,inf,1000,,2,0.014028981095179915,"(slice(128, 138, None), slice(19, 29, None), slice(30, 40, None))"
3,0.0,0.0,0.0,inf,1000,,0,0.01398137304931879,"(slice(214, 224, None), slice(151, 161, None), slice(274, 284, None))"
4,0.0,0.0,0.0,inf,1000,,1,0.013085811049677432,"(slice(214, 224, None), slice(151, 161, None), slice(274, 284, None))"
5,0.0,0.0,0.0,inf,1000,,2,0.012953582918271422,"(slice(214, 224, None), slice(151, 161, None), slice(274, 284, None))"
6,0.0,0.0,0.0,inf,1000,,0,0.01309518504422158,"(slice(164, 174, None), slice(290, 300, None), slice(111, 121, None))"
7,0.0,0.0,0.0,inf,1000,,1,0.012904211995191872,"(slice(164, 174, None), slice(290, 300, None), slice(111, 121, None))"
8,0.0,0.0,0.0,inf,1000,,2,0.012802444049157202,"(slice(164, 174, None), slice(290, 300, None), slice(111, 121, None))"
9,0.0,0.0,0.0,inf,1000,,0,0.012849877937696874,"(slice(288, 298, None), slice(230, 240, None), slice(229, 239, None))"
10,0.0,0.0,0.0,inf,1000,,1,0.012634309008717537,"(slice(288, 298, None), slice(230, 240, None), slice(229, 239, None))"
11,0.0,0.0,0.0,inf,1000,,2,0.013234743033535779,"(slice(288, 298, None), slice(230, 240, None), slice(229, 239, None))"
12,0.02,0.0,0.0,inf,1000,,0,0.012496056035161018,"(slice(158, 168, None), slice(106, 116, None), slice(183, 193, None))"
13,0.02,0.0,0.0,inf,1000,,1,0.013963414006866515,"(slice(158, 168, None), slice(106, 116, None), slice(183, 193, None))"
14,0.02,0.0,0.0,inf,1000,,2,0.01367310096975416,"(slice(158, 168, None), slice(106, 116, None), slice(183, 193, None))"
15,0.0,0.0,0.0,inf,1000,,0,0.013013050076551735,"(slice(273, 283, None), slice(177, 187, None), slice(285, 295, None))"
16,0.0,0.0,0.0,inf,1000,,1,0.012778167962096632,"(slice(273, 283, None), slice(177, 187, None), slice(285, 295, None))"
17,0.0,0.0,0.0,inf,1000,,2,0.012592870043590665,"(slice(273, 283, None), slice(177, 187, None), slice(285, 295, None))"
18,0.426,0.0,0.0,inf,1000,,0,0.012579065980389714,"(slice(231, 241, None), slice(118, 128, None), slice(9, 19, None))"
19,0.426,0.426,0.8821427068790637,5.3657229112956255,1000,,1,0.022210030001588166,"(slice(231, 241, None), slice(118, 128, None), slice(9, 19, None))"
20,0.426,0.426,4.283433212271638,1.1050325985643417,1000,,2,0.021414635935798287,"(slice(231, 241, None), slice(118, 128, None), slice(9, 19, None))"
21,0.001,0.0,0.0,inf,1000,,0,0.012519503012299538,"(slice(64, 74, None), slice(62, 72, None), slice(229, 239, None))"
22,0.001,0.0,0.0,inf,1000,,1,0.012568769045174122,"(slice(64, 74, None), slice(62, 72, None), slice(229, 239, None))"
23,0.001,0.0,0.0,inf,1000,,2,0.012453955016098917,"(slice(64, 74, None), slice(62, 72, None), slice(229, 239, None))"
24,0.0,0.0,0.0,inf,1000,,0,0.012474921066313982,"(slice(157, 167, None), slice(82, 92, None), slice(61, 71, None))"
25,0.0,0.0,0.0,inf,1000,,1,0.012524288962595165,"(slice(157, 167, None), slice(82, 92, None), slice(61, 71, None))"
26,0.0,0.0,0.0,inf,1000,,2,0.012479023076593876,"(slice(157, 167, None), slice(82, 92, None), slice(61, 71, None))"
27,0.05,0.0,0.0,inf,1000,,0,0.01251285895705223,"(slice(49, 59, None), slice(81, 91, None), slice(215, 225, None))"
28,0.05,0.0,0.0,inf,1000,,1,0.012497139978222549,"(slice(49, 59, None), slice(81, 91, None), slice(215, 225, None))"
29,0.05,0.0,0.0,inf,1000,,2,0.013077627052552998,"(slice(49, 59, None), slice(81, 91, None), slice(215, 225, None))"
30,0.0,0.0,0.0,inf,1000,,0,0.012726704007945955,"(slice(230, 240, None), slice(279, 289, None), slice(260, 270, None))"
31,0.0,0.0,0.0,inf,1000,,1,0.012466423911973834,"(slice(230, 240, None), slice(279, 289, None), slice(260, 270, None))"
32,0.0,0.0,0.0,inf,1000,,2,0.012649283977225423,"(slice(230, 240, None), slice(279, 289, None), slice(260, 270, None))"
33,0.0,0.0,0.0,inf,1000,,0,0.012715494958683848,"(slice(197, 207, None), slice(255, 265, None), slice(47, 57, None))"
34,0.0,0.0,0.0,inf,1000,,1,0.01297206908930093,"(slice(197, 207, None), slice(255, 265, None), slice(47, 57, None))"
35,0.0,0.0,0.0,inf,1000,,2,0.012787207961082458,"(slice(197, 207, None), slice(255, 265, None), slice(47, 57, None))"
36,0.0,0.0,0.0,inf,1000,,0,0.012465258012525737,"(slice(249, 259, None), slice(97, 107, None), slice(33, 43, None))"
37,0.0,0.0,0.0,inf,1000,,1,0.0125581210013479,"(slice(249, 259, None), slice(97, 107, None), slice(33, 43, None))"
38,0.0,0.0,0.0,inf,1000,,2,0.01255707792006433,"(slice(249, 259, None), slice(97, 107, None), slice(33, 43, None))"
39,0.0,0.0,0.0,inf,1000,,0,0.012567676021717489,"(slice(151, 161, None), slice(194, 204, None), slice(55, 65, None))"
40,0.0,0.0,0.0,inf,1000,,1,0.012441119994036853,"(slice(151, 161, None), slice(194, 204, None), slice(55, 65, None))"
41,0.0,0.0,0.0,inf,1000,,2,0.012746372958645225,"(slice(151, 161, None), slice(194, 204, None), slice(55, 65, None))"
42,0.0,0.0,0.0,inf,1000,,0,0.012470743036828935,"(slice(3, 13, None), slice(251, 261, None), slice(73, 83, None))"
43,0.0,0.0,0.0,inf,1000,,1,0.01306529890280217,"(slice(3, 13, None), slice(251, 261, None), slice(73, 83, None))"
44,0.0,0.0,0.0,inf,1000,,2,0.01278872205875814,"(slice(3, 13, None), slice(251, 261, None), slice(73, 83, None))"
45,0.292,0.0,0.0,inf,1000,,0,0.01276389800477773,"(slice(277, 287, None), slice(196, 206, None), slice(38, 48, None))"
46,0.292,0.292,2.4600763972436037,1.3188388978812557,1000,,1,0.022297143004834652,"(slice(277, 287, None), slice(196, 206, None), slice(38, 48, None))"
47,0.292,0.0,0.0,inf,1000,,2,0.01256648707203567,"(slice(277, 287, None), slice(196, 206, None), slice(38, 48, None))"
48,0.037,0.0,0.0,inf,1000,,0,0.012608250021003187,"(slice(90, 100, None), slice(180, 190, None), slice(84, 94, None))"
49,0.037,0.0,0.0,inf,1000,,1,0.012685889028944075,"(slice(90, 100, None), slice(180, 190, None), slice(84, 94, None))"
50,0.037,0.037,0.2773939503865705,1.4820478620323012,1000,,2,0.018576122005470097,"(slice(90, 100, None), slice(180, 190, None), slice(84, 94, None))"
