,name,eps_orig,eps_orig_perc,eps_thresh,eps_thresh_perc,axis
0,image S6,0.23959288888888888,0.239255,0.0771445925925926,0.05970466666666667,0
1,image S6,0.23959288888888888,0.239255,0.0771445925925926,0.05970466666666667,1
2,image S6,0.23959288888888888,0.239255,0.057824592592592594,0.014542037037037037,2
