,name,eps_orig,eps_orig_perc,eps_thresh,eps_thresh_perc,axis
0,image S8,0.3398117407407407,0.3392442222222222,0.0759532962962963,0.07043548148148149,0
1,image S8,0.3398117407407407,0.3392442222222222,0.0759532962962963,0.07043548148148149,1
2,image S8,0.3398117407407407,0.3392442222222222,0.0759532962962963,0.07043548148148149,2
