,name,eps_orig,eps_orig_perc,eps_thresh,eps_thresh_perc,axis
0,image A1,0.4286522962962963,0.42784003703703705,0.12033662962962963,0.11662788888888889,0
1,image A1,0.4286522962962963,0.42784003703703705,0.05278455555555556,0.015884037037037037,1
2,image A1,0.4286522962962963,0.42784003703703705,0.12033662962962963,0.11662788888888889,2
