,name,eps_orig,eps_orig_perc,eps_thresh,eps_thresh_perc,axis
0,image S7,0.250482,0.2503316666666667,0.06270255555555555,0.05590585185185185,0
1,image S7,0.250482,0.2503316666666667,0.039118925925925925,0.013315703703703703,1
2,image S7,0.250482,0.2503316666666667,0.06270255555555555,0.05590585185185185,2
