,name,eps_orig,eps_orig_perc,eps_thresh,eps_thresh_perc,axis
0,image S5,0.21130914814814813,0.21088051851851852,0.0421777037037037,0.013525074074074075,0
1,image S5,0.21130914814814813,0.21088051851851852,0.08205685185185185,0.07474788888888889,1
2,image S5,0.21130914814814813,0.21088051851851852,0.06040837037037037,0.026323370370370372,2
