,volume,porosity
0,592704,0.3184692527804773
1,729000,0.3784869684499314
2,250047,0.4041040284426528
3,941192,0.0951994917083868
4,140608,0.12818616294947655
5,571787,0.23052640231414845
6,24389,0.022510148017548894
7,13824,0.0013744212962962963
8,35937,0.2743968611737207
9,205379,0.07399977602383885
10,21952,0.46446793002915454
11,117649,0.11952502783704069
12,729000,0.30173251028806586
13,314432,0.10167858233258702
14,39304,0.8329432118868308
15,29791,0.5876942700815683
16,216000,0.2024537037037037
17,314432,0.23120420313454101
18,157464,0.15079637250419142
19,592704,0.25448790627362056
20,531441,0.42729860887662036
21,6859,0.1899693832920251
22,9261,0.013497462477054314
23,250047,0.05247413486264582
24,6859,0.007872867764980317
25,3375,0.6574814814814814
26,175616,0.12439641034985423
27,21952,0.1008564139941691
28,21952,0.11493258017492711
29,729000,0.28734019204389577
30,493039,0.23921839854453705
31,17576,0.08779016841147019
32,912673,0.19363671325874657
33,421875,0.1836491851851852
34,4096,0.158447265625
35,704969,0.47925653468450385
36,32768,0.042816162109375
37,17576,0.15265134274010014
38,2744,0.12572886297376093
39,592704,0.1708238851095994
40,117649,0.6356025125585428
41,175616,0.11842884475218658
42,13824,0.03153935185185185
43,2744,0.1457725947521866
44,85184,0.44358095416979715
45,274625,0.051615839781520255
46,59319,0.02855746051012323
47,54872,0.03269427030179326
48,12167,0.23054162899646585
49,1728,0.0028935185185185184
50,205379,0.2064037705899824
51,531441,0.3778575608581197
52,216000,0.05345833333333333
53,438976,0.16999107012684064
54,1000,0.351
55,39304,0.41324038265825364
56,17576,0.03914428766499772
57,592704,0.12371942824748947
58,238328,0.12563777650968413
59,29791,0.013762545735289181
60,1000000,0.116981
61,636056,0.17041738463279962
62,8000,0.9935
63,592704,0.23641480401684484
64,15625,0.008512
65,1000000,0.500564
66,357911,0.0726130239081783
67,438976,0.16870853987461729
68,300763,0.03454547268114761
69,300763,0.08260657062205125
70,35937,0.1414141414141414
71,216000,0.0155
72,15625,0.061632
73,64000,0.065796875
74,884736,0.14086009837962962
75,274625,0.15207282658170232
76,287496,0.2699481036257896
77,571787,0.22260562062446332
78,91125,0.09519890260631002
79,35937,0.18732782369146006
80,804357,0.23387873792358368
81,205379,0.26388287020581463
82,2744,0.0
83,32768,0.62103271484375
84,91125,0.14984910836762688
85,85184,0.17807334710743802
86,74088,0.2568162185509124
87,85184,0.007020097670924117
88,357911,0.12116140604787223
89,195112,0.5610777399647382
90,79507,0.22855849170513287
91,64000,0.10121875
92,91125,0.021772290809327847
93,1728,0.0
94,830584,0.1524662165416141
95,103823,0.14071063251880606
96,2197,0.21893491124260356
97,125000,0.05288
98,857375,0.04954074938037615
99,19683,0.7284458669918203
100,9261,0.09459021703919664
101,21952,0.35035532069970843
102,1000000,0.157313
103,17576,0.00039827036868456985
104,103823,0.033634165839939126
105,216000,0.20119907407407409
106,54872,0.21008893424697478
107,32768,0.16455078125
108,493039,0.4833532438610333
109,8000,0.209875
110,35937,0.09076995853855357
111,300763,0.15112231225250447
112,54872,0.08915293774602712
113,226981,0.1306673245778281
114,157464,0.6206942539247066
115,12167,0.2688419495356292
116,636056,0.18584527148552957
117,970299,0.3094200859734989
118,117649,0.32773759232972655
119,300763,0.35379019360759134
120,753571,0.12524500013933657
121,185193,0.08555938939376759
122,91125,0.39432647462277093
123,1000000,0.346864
124,91125,0.11003566529492455
125,166375,0.263885800150263
126,195112,0.05877137233998934
127,912673,0.2708198883937621
128,125000,0.056368
129,250047,0.19936651909441025
130,357911,0.22482684242730736
131,205379,0.08235992969096159
132,74088,0.7548725839542166
133,389017,0.34166373191917065
134,21952,0.1132015306122449
135,35937,0.05581990705957648
136,704969,0.27552700898904775
137,117649,0.21545444500165747
138,79507,0.20344120643465355
139,157464,0.10718640451150739
140,32768,0.024200439453125
141,474552,0.17721977781149378
142,103823,0.12991341032333875
143,250047,0.06807520186204993
144,551368,0.43272007080570507
145,970299,0.05740086303294139
146,287496,0.0709888137574088
147,74088,0.1993305258611381
148,456533,0.06453421767977342
149,125000,0.015064
150,74088,0.022999676060900552
151,343000,0.07588921282798834
152,314432,0.44830360777529005
153,29791,0.2600449800275251
154,157464,0.08159325306101713
155,287496,0.4052195508807079
156,5832,0.7774348422496571
157,6859,0.00043738154249890656
158,438976,0.2029883182679691
159,474552,0.04847097894435173
160,29791,0.0952636702359773
161,166375,0.2652802404207363
162,24389,0.02140309155766944
163,166375,0.057160030052592035
164,274625,0.14518707328174785
165,32768,0.020111083984375
166,5832,0.6671810699588477
167,42875,0.7937026239067055
168,46656,0.48512517146776407
169,531441,0.5390137381195654
170,166375,0.22703531179564237
171,8000,0.4295
172,54872,0.36785610147251785
173,328509,0.1918151405288744
174,3375,0.0002962962962962963
175,74088,0.1964015765036173
176,24389,0.044610275124031325
177,91125,0.15296570644718793
178,405224,0.24415138293881902
179,46656,0.10637431412894376
180,300763,0.3803892101089562
181,704969,0.14378930137353557
182,421875,0.20334933333333333
183,1000,0.026
184,17576,0.07612653618570778
185,125000,0.106416
186,262144,0.34728240966796875
187,512000,0.09392578125
188,405224,0.4421036266361321
189,79507,0.20157973511766258
190,157464,0.2568841131941269
191,474552,0.27960687132284767
192,274625,0.20390714610832955
193,729000,0.16685459533607683
194,300763,0.10509271419689258
195,3375,0.3922962962962963
196,157464,0.13810775796372504
197,438976,0.2845166933955387
198,681472,0.27743619693839217
199,2197,0.013199817933545745
200,704969,0.11379933018331302
201,912673,0.1462385761384417
202,421875,0.12482133333333334
203,10648,0.4017655897821187
204,592704,0.14390657056473383
205,262144,0.053302764892578125
206,389017,0.18517185624278631
207,8000,0.007625
208,274625,0.254838416021848
209,27000,0.001
210,157464,0.584463750444546
211,551368,0.02007008023679285
212,27000,0.6881111111111111
213,54872,0.2255613063128736
214,357911,0.2344828742340973
215,328509,0.12556733605471995
216,5832,0.41460905349794236
217,148877,0.2789013749605379
218,148877,0.1531868589506774
219,39304,0.3122582943211887
220,2744,0.03534985422740525
221,438976,0.2918678925499344
222,1728,0.04398148148148148
223,250047,0.029326486620515343
224,1000000,0.098932
225,216000,0.25272685185185184
226,531441,0.08091961290152623
227,474552,0.172438426136651
228,592704,0.23231663697224922
229,140608,0.23806611288120164
230,941192,0.1400840636129504
231,21952,0.24558126822157433
232,6859,0.5185887155562036
233,24389,0.0037721923818114724
234,9261,0.002807472195227297
235,884736,0.11147393120659722
236,2197,0.10195721438324988
237,54872,0.7942848811780143
238,54872,0.06376658405015308
239,438976,0.15644591048257764
240,405224,0.126512743568989
241,21952,0.0
242,12167,0.009862743486479822
243,4096,0.34912109375
244,753571,0.28834841043511494
245,74088,0.08612730806608358
246,614125,0.2788699369020965
247,636056,0.20738739985158539
248,274625,0.18113063268092855
249,681472,0.15970722201352366
250,681472,0.4610490232907588
251,103823,0.10715352089614055
252,79507,0.3047781956305734
253,24389,0.04743941941038993
254,551368,0.14528772072372717
255,79507,0.15207466009282203
256,226981,0.257360748256462
257,29791,0.04017992011010037
258,1728,0.16666666666666666
259,68921,0.4819576036331452
260,3375,0.026962962962962963
261,59319,0.1759807144422529
262,216000,0.26437037037037037
263,12167,0.3000739705761486
264,54872,0.41037323224959904
265,300763,0.2109800740117634
266,195112,0.4725388494813236
267,753571,0.10750413696917742
268,2197,0.946290395994538
269,884736,0.2113025806568287
270,205379,0.14133382673009412
271,6859,0.036011080332409975
272,132651,0.04690503652441369
273,54872,0.07743475725324392
274,238328,0.27576281427276694
275,512000,0.41537890625
276,46656,0.40552126200274347
277,42875,0.0018192419825072887
278,778688,0.25080263211966797
279,1331,0.8459804658151766
280,27000,0.3372222222222222
281,64000,0.09359375
282,636056,0.12344982202824908
283,357911,0.07499350397165776
284,46656,0.23113854595336078
285,658503,0.17618598548525974
286,50653,0.22162557005508066
287,35937,0.02356902356902357
288,287496,0.128516570665331
289,1331,0.5484598046581518
290,2744,0.010568513119533527
291,729000,0.09129629629629629
292,658503,0.07154713038513112
293,658503,0.20146301535452382
294,456533,0.08810096969989026
295,125000,0.454584
296,97336,0.5365332456645023
297,68921,0.765775307961289
298,10648,0.03193087903831705
299,314432,0.07548213922247099
300,140608,0.10315202548930359
301,132651,0.07462439031744955
302,42875,0.014693877551020407
303,531441,0.2037629765110332
304,274625,0.2570923987255348
305,274625,0.0251106053709604
306,216000,0.31640277777777776
307,19683,0.21201036427373876
308,226981,0.3751988051863372
309,262144,0.14131927490234375
310,373248,0.45428508659122085
311,753571,0.021846647495723695
312,12167,0.5196022026793786
313,704969,0.19702284781316626
314,474552,0.07312159679023585
315,140608,0.13835628129267183
316,140608,0.32467569412835684
317,195112,0.04837221698306614
318,132651,0.5813676489434682
319,35937,0.25046609344130005
320,195112,0.13935073188732625
321,262144,0.30307769775390625
322,287496,0.3603180565990483
323,4913,0.14492163647465905
324,19683,0.0
325,79507,0.30453922296150027
326,175616,0.6588408801020408
327,10648,0.0
328,658503,0.4242137089732317
329,157464,0.22521338210638622
330,132651,0.14250929129821863
331,681472,0.21712264040195342
332,571787,0.3788596103094334
333,5832,0.0006858710562414266
334,195112,0.06930890975439748
335,456533,0.4945710386762841
336,85184,0.372170830202855
337,79507,0.13318324172714352
338,4096,0.286865234375
339,117649,0.133226801757771
340,68921,0.10509133645768344
341,5832,0.4670781893004115
342,421875,0.1703845925925926
343,2197,0.5848884842967683
344,195112,0.45537947435319204
345,148877,0.3329930076506109
346,343000,0.2556151603498542
347,592704,0.1509100664075154
348,1000000,0.328738
349,884736,0.0924072265625
350,941192,0.553068874363573
351,729000,0.45590672153635114
352,681472,0.14068809870398197
353,512000,0.1687265625
354,140608,0.2602696859353664
355,125000,0.674024
356,328509,0.10722689484915178
357,185193,0.06293974394280562
358,512000,0.281642578125
359,753571,0.2041984099706597
360,216000,0.28047222222222223
361,17576,0.06833181611288121
362,132651,0.4971617251283443
363,456533,0.15381801534609765
364,29791,0.5313013997516028
365,2197,0.0
366,19683,0.16684448508865518
367,39304,0.16865967840423365
368,551368,0.16226367870460381
369,4096,0.01416015625
370,6859,0.21169266656947078
371,15625,0.009728
372,226981,0.3077350086571123
373,110592,0.0006058304398148148
374,27000,0.07055555555555555
375,166375,0.36167693463561235
376,13824,0.6908998842592593
377,438976,0.32884713515089664
378,551368,0.053053496031688456
379,110592,0.04555483217592592
380,15625,0.198784
381,140608,0.20011663632225762
382,4913,0.1097089354773051
383,68921,0.06759913524179859
384,15625,0.241088
385,74088,0.03922362595831984
386,778688,0.12698795923399359
387,8000,0.0
388,103823,0.29329724627491016
