,volume,porosity
0,15625,0.04736
1,250047,0.21183617479913777
2,571787,0.2794362236287289
3,830584,0.2599917648305289
4,15625,0.401856
5,185193,0.19394361557942255
6,830584,0.23273624341427238
7,884736,0.27934208622685186
8,21952,0.33126822157434405
9,636056,0.2602946910334939
10,226981,0.3443019459778572
11,262144,0.2569122314453125
12,5832,0.26920438957475995
13,551368,0.26395619622466304
14,140608,0.2528234524351388
15,19683,0.2535690697556267
16,216000,0.220125
17,753571,0.26158517246550095
18,571787,0.22100187657291964
19,262144,0.26065826416015625
20,343000,0.2964927113702624
21,389017,0.285542791189074
22,262144,0.2657432556152344
23,185193,0.27965419859281937
24,132651,0.24039773541096562
25,6859,0.18355445400204112
26,778688,0.2734522684310019
27,1331,0.0
28,54872,0.21313238081352967
29,85184,0.259426652892562
30,166375,0.22464913598797898
31,287496,0.20188454795892813
32,132651,0.19102758365937686
33,27000,0.13
34,9261,0.14512471655328799
35,2744,0.4260204081632653
36,110592,0.22169777199074073
37,91125,0.2776406035665295
38,592704,0.30109295702407946
39,117649,0.22890972298957069
40,205379,0.28079307037233603
41,531441,0.2579345590573554
42,614125,0.22145817219621414
43,493039,0.2871172463030308
44,912673,0.24611553097330588
45,27000,0.3121851851851852
46,132651,0.2190710963354969
47,27000,0.3491851851851852
48,8000,0.044
49,74088,0.148607061872368
50,50653,0.1977375476279786
51,125000,0.193968
52,8000,0.206375
53,21952,0.2990615889212828
54,29791,0.204323453391964
55,778688,0.2800967781704611
56,456533,0.2619284914781626
57,512000,0.2614140625
58,804357,0.2080966536003292
59,148877,0.18740302397280978
60,205379,0.22031950686292173
61,85184,0.1399910781367393
62,9261,0.33873231832415507
63,27000,0.2687407407407407
64,50653,0.1791996525378556
65,32768,0.197509765625
66,42875,0.12431486880466472
67,185193,0.29450897172139334
68,226981,0.22314202510342276
69,39304,0.25048341135762264
70,531441,0.2628306811104149
71,185193,0.19685949252941526
72,1728,0.2864583333333333
73,1000,0.342
74,35937,0.17246848651807328
75,17576,0.26246017296313157
76,1331,0.5484598046581518
77,531441,0.2549332851624169
78,13824,0.04296875
79,91125,0.2642085048010974
80,39304,0.2937105638102992
81,3375,0.09925925925925926
82,1331,0.41622839969947406
83,117649,0.19229232717660158
84,438976,0.25901871628517276
85,117649,0.35657761646932823
86,125000,0.240528
87,42875,0.2202215743440233
88,830584,0.2595824143012627
89,5832,0.07973251028806584
90,300763,0.22850217613203752
91,32768,0.18658447265625
92,778688,0.25058046354894387
93,830584,0.2711622183909153
94,110592,0.18293366608796297
95,148877,0.2449135863833903
96,438976,0.24476053360548186
97,941192,0.2315032426964955
98,250047,0.23163245309881741
99,704969,0.22577446667867665
100,91125,0.2199615912208505
101,493039,0.21675770070927453
102,46656,0.2792352537722908
103,64000,0.265890625
104,912673,0.26015780021979396
105,68921,0.31440344742531307
106,157464,0.21571279784585684
107,91125,0.2731851851851852
108,274625,0.2204679107874374
109,3375,0.30666666666666664
110,681472,0.2558344290007513
111,456533,0.2332624366694193
112,238328,0.30129065825249235
113,12167,0.30369030985452455
114,74088,0.1625499406111651
115,2197,0.005461993627674101
116,79507,0.17946847447394568
117,185193,0.2364074236067238
118,287496,0.25683835601190974
119,941192,0.22474160426352965
120,117649,0.32400615389846066
121,21952,0.19702077259475217
122,12167,0.08810717514588641
123,753571,0.24686194134328418
124,421875,0.3034737777777778
125,59319,0.1835162426878403
126,64000,0.25215625
127,39304,0.2927691837980867
128,15625,0.19104
129,314432,0.2614205933238347
130,405224,0.24450427417921938
131,216000,0.22571759259259258
132,64000,0.245
133,4913,0.4852432322409933
134,300763,0.2661065357108421
135,64000,0.2525
136,110592,0.23673502604166666
137,1000000,0.260275
138,357911,0.1670974068972454
139,110592,0.3144802517361111
140,59319,0.17515467219609232
141,287496,0.19570011408854385
142,274625,0.2541429221665908
143,1000,0.662
144,1331,0.7520661157024794
145,658503,0.26205499443434577
146,27000,0.46803703703703703
147,1331,0.021036814425244178
148,238328,0.25075106575811484
149,357911,0.20083484441662872
150,175616,0.29411329263848396
151,512000,0.26437890625
152,551368,0.26350821955572323
153,614125,0.25153185426419705
154,421875,0.18032592592592592
155,493039,0.2591275740864313
156,421875,0.23822933333333332
157,1000000,0.247245
158,195112,0.2776200336217147
159,205379,0.28604677206530366
160,389017,0.2597367210173334
161,4096,0.0244140625
162,970299,0.23652812174391605
163,658503,0.22835431273661624
164,59319,0.222930258433217
165,912673,0.2512542827496814
166,804357,0.22796221080937942
167,68921,0.22322659276563023
168,857375,0.264393060212859
169,614125,0.1921204966415632
170,50653,0.25058732947703
171,15625,0.289984
172,68921,0.29995211909287445
173,185193,0.25447506115241936
174,681472,0.23163387490608564
175,551368,0.26314004439865935
176,830584,0.22733763231653872
177,148877,0.3392397751163712
178,19683,0.17919016410100086
179,39304,0.3340118054142072
180,226981,0.21179746322379406
181,456533,0.277298683775324
182,753571,0.2899421554173396
183,103823,0.2417672384731707
184,857375,0.27389298731593525
185,830584,0.253471051693748
186,148877,0.2347374006730388
187,24389,0.22247734634466357
188,35937,0.14661769207223752
189,493039,0.26093878983204166
190,262144,0.28014373779296875
191,804357,0.2743408710311466
192,592704,0.23816778695605226
193,571787,0.21056617236838193
194,39304,0.19265214736413597
195,21952,0.3869351311953353
196,148877,0.17950388575804188
197,205379,0.2294781842349997
198,19683,0.05969618452471676
199,753571,0.26084337109575606
200,857375,0.2682221898235894
201,125000,0.214144
202,1331,0.11645379413974455
203,5832,0.34705075445816186
204,704969,0.17471548394326558
205,5832,0.21844993141289437
206,357911,0.24601926177178124
207,32768,0.09893798828125
208,226981,0.23009414884946316
209,140608,0.25753157715066
210,195112,0.20748595678379597
211,39304,0.1737482190107877
212,474552,0.2811915237950741
213,68921,0.25533581927133964
214,64000,0.18384375
215,389017,0.24311791001421532
216,941192,0.2368103426293466
217,15625,0.146432
218,24389,0.13579892574521302
219,64000,0.30628125
220,830584,0.25334945050711305
221,195112,0.21087887982287096
222,117649,0.2437079788183495
223,405224,0.2559275857303615
224,59319,0.24140663193917633
225,46656,0.18449931412894377
226,373248,0.3017645104595336
227,110592,0.25202546296296297
228,6859,0.07829129610730427
229,54872,0.375400933080624
230,681472,0.2502201117580766
231,3375,0.5991111111111111
232,64000,0.259421875
233,74088,0.24931162941367024
234,85184,0.2354784936138242
235,830584,0.19283901447656107
236,59319,0.23906336924088403
237,287496,0.24083465509085344
238,39304,0.30556686342357015
239,531441,0.2696291780272881
240,29791,0.4413413447014199
241,287496,0.26396889000194784
242,328509,0.23421884940747437
243,39304,0.3089253002238958
244,35937,0.28152043854523195
245,110592,0.34712275752314814
246,1000000,0.260029
247,250047,0.20516542889936693
248,166375,0.24511495116453794
249,74088,0.20080174927113703
250,205379,0.2898348906168596
251,226981,0.29185702768073096
252,421875,0.22226014814814815
253,912673,0.26298466153814126
254,10648,0.17684072126220887
255,216000,0.23881018518518518
256,2744,0.18112244897959184
257,17576,0.4118684569868002
258,884736,0.24406037507233797
259,238328,0.2591680373267094
260,300763,0.2777702044466906
261,29791,0.2612198314927327
262,830584,0.2591586161062578
263,857375,0.18845895903192886
264,474552,0.2455136634130717
265,614125,0.2516051292489314
266,9261,0.1883165964798618
267,68921,0.14384585249778734
268,195112,0.2475039977038829
269,778688,0.24559643913865373
270,46656,0.4123585390946502
271,39304,0.17746285365357214
272,614125,0.24634887034398534
273,830584,0.2571226992092311
274,6859,0.23210380521941973
275,4913,0.6081823732953389
276,132651,0.25102713134465626
277,912673,0.2700463364206019
278,175616,0.23598077623906705
279,778688,0.2494413680447111
280,1000000,0.243902
281,262144,0.13949966430664062
282,274625,0.24318616294947656
283,4913,0.0
284,729000,0.226440329218107
285,493039,0.26741495094708534
286,79507,0.11869395147597067
287,205379,0.25273275261833
288,13824,0.5219907407407407
289,74088,0.283554691717957
290,614125,0.24832403826582536
291,1331,0.49135987978963186
292,274625,0.25855257168866635
293,551368,0.2532247065480768
294,175616,0.33612540998542273
295,314432,0.24382696417667413
296,46656,0.30454818244170095
297,24389,0.2923039074992825
298,343000,0.2677201166180758
299,300763,0.20088574724949546
300,19683,0.27932733831224915
301,941192,0.2411962702615407
302,274625,0.21859626763768775
303,50653,0.18936686869484531
304,421875,0.24345837037037038
305,4913,0.6114390392835335
306,238328,0.22780369910375617
307,5832,0.25137174211248287
308,17576,0.20584888484296768
309,274625,0.303151570323168
310,941192,0.2503984309258897
311,1000,0.212
312,74088,0.17908433214555664
313,1000000,0.25902
314,571787,0.2711271854729121
315,804357,0.2661479915012861
316,804357,0.236883622570575
317,493039,0.2833852900074842
318,74088,0.22972681135946443
319,551368,0.23101630852715427
320,157464,0.31959050957679214
321,50653,0.20903006732079046
322,636056,0.2169101462764285
323,27000,0.22833333333333333
324,9261,0.2574236043623799
325,79507,0.24835549071150967
326,456533,0.23477820880418282
327,681472,0.2735857085837716
328,274625,0.23201820664542558
329,132651,0.2429231592675517
330,636056,0.2571424528657854
331,531441,0.2751142648007963
332,4913,0.039690616731121516
333,59319,0.2931438493568671
334,314432,0.2776943822511704
335,778688,0.27430883742911155
336,1000000,0.262902
337,405224,0.26379237162655716
338,704969,0.2932526111077225
339,8000,0.349875
340,592704,0.24553571428571427
341,85184,0.20703418482344102
342,2744,0.0
343,357911,0.2346588956472419
344,166375,0.2536859504132231
345,46656,0.387988683127572
346,8000,0.383625
347,13824,0.0
348,85184,0.17482156273478588
349,10648,0.18388429752066116
350,216000,0.3019537037037037
351,157464,0.24657064471879286
352,6859,0.25295232541186763
353,117649,0.1968907513026035
354,681472,0.2645611265026296
355,1000,0.559
356,373248,0.2038966049382716
357,157464,0.21981532286744906
358,704969,0.268794798069135
359,27000,0.18118518518518517
360,970299,0.23313020007234883
361,148877,0.2120273783055811
362,238328,0.3014207310932832
363,405224,0.24326051763962647
364,753571,0.286632580075401
365,10648,0.422145003756574
366,941192,0.26843088339042404
367,512000,0.27172265625
368,54872,0.11344583758565388
369,357911,0.27215425063772836
370,912673,0.2383723414629336
371,9261,0.11003131411294677
372,85184,0.2436959992486852
373,1000,0.158
374,39304,0.46784042336657844
375,1000000,0.289472
376,205379,0.27736526129740624
377,13824,0.039641203703703706
378,456533,0.24035721404586305
379,438976,0.1932861933226418
380,636056,0.22924868250594288
381,42875,0.19652478134110787
382,456533,0.3090663763627164
383,970299,0.2696189525084536
384,35937,0.38475665748393023
385,778688,0.24404639598915098
386,512000,0.19680078125
387,238328,0.20781444060286663
388,1728,0.6261574074074074
389,1000000,0.250605
390,79507,0.2566440690756789
391,50653,0.25755631453220934
392,132651,0.22207145064869468
393,704969,0.2625874329225824
394,592704,0.2454294217687075
395,1000,0.006
396,438976,0.19969884458375856
397,117649,0.26402264362638017
398,13824,0.12152777777777778
399,857375,0.2672786120425718
400,2744,0.8323615160349854
401,140608,0.20936219845243514
402,10648,0.19412096168294515
403,29791,0.28951696821187606
404,912673,0.27880741514211554
405,681472,0.21304617064237416
406,195112,0.20232481856574686
407,79507,0.14464135233375677
408,474552,0.23964707766482915
409,50653,0.20239669910962826
410,29791,0.2747809741197006
411,884736,0.2769741482204861
412,19683,0.40049789158156784
413,1000000,0.272959
414,884736,0.2617730034722222
415,778688,0.26478127311580507
416,21952,0.24785896501457727
417,912673,0.22771354033701008
418,1000000,0.2381
419,328509,0.2519656995698748
420,328509,0.2537586489259046
421,15625,0.271616
422,50653,0.356958126863167
423,250047,0.2672417585493927
424,24389,0.32010332526958873
425,704969,0.25226783021664784
426,29791,0.25363364774596353
427,13824,0.14561631944444445
428,157464,0.2084730478077529
429,8000,0.293125
430,438976,0.21530106429508675
431,125000,0.30684
432,729000,0.18748834019204388
433,21952,0.2725036443148688
434,592704,0.2932863621639132
435,614125,0.26902340728679014
436,125000,0.298544
